ָ������,ָ������,��������,����ָ��,���ָ��,���ָ��,����ָ��,�ɽ���(�ڹ�),�ɽ���(��Ԫ),�ǵ���(%),������(%),��ӯ��(��),�о���(��),����(Ԫ),�ɽ���ռ��(%),��ͨ��ֵ(��Ԫ),ƽ����ͨ��ֵ(��Ԫ),��Ϣ��(%)
801950,ú̿,2023-01-06 00:00:00.0,2646.18,2675.84,2642.52,2673.76,8.08,69.3,1.01,1.7100,6.3100,1.3000,9.32,0.8900,3889.19,102.35,4.95
801950,ú̿,2023-01-05 00:00:00.0,2643.60,2651.09,2626.53,2647.05,7.72,67.13,0.24,1.6300,6.2500,1.2900,9.24,0.8500,3850.35,101.32,4.99
801950,ú̿,2023-01-04 00:00:00.0,2685.74,2685.74,2628.97,2640.68,9.17,82.16,-2.00,1.9400,6.2300,1.2900,9.20,1.1200,3841.08,101.08,5.01
801950,ú̿,2023-01-03 00:00:00.0,2660.99,2695.13,2649.63,2694.61,8.26,67.54,0.84,1.7500,6.3600,1.3200,9.38,0.9200,3919.53,103.15,4.92
801950,ú̿,2022-12-30 00:00:00.0,2674.98,2685.64,2665.28,2672.19,5.84,42.67,0.17,1.2400,6.3100,1.3000,9.29,0.7600,3886.91,102.29,4.98
801950,ú̿,2022-12-29 00:00:00.0,2714.18,2714.20,2662.32,2667.78,7.27,56.05,-2.19,1.5400,6.3000,1.3000,9.30,0.9800,3880.49,102.12,4.98
801950,ú̿,2022-12-28 00:00:00.0,2727.54,2746.66,2717.41,2727.59,6.92,53.56,-0.64,1.4600,6.4400,1.3300,9.53,0.8800,3967.49,104.41,4.90
801950,ú̿,2022-12-27 00:00:00.0,2704.17,2749.19,2704.17,2745.13,8.17,66.53,1.83,1.7300,6.4800,1.3400,9.61,1.0700,3993,105.08,4.86
801950,ú̿,2022-12-26 00:00:00.0,2679.12,2698.09,2670.73,2695.77,5.76,47.02,0.47,1.2200,6.3600,1.3200,9.45,0.8100,3921.2,103.19,4.94
801950,ú̿,2022-12-23 00:00:00.0,2668.60,2687.17,2647.27,2683.19,6.85,48.78,0.17,1.4500,6.3300,1.3100,9.43,0.9000,3904.05,102.74,4.97
801950,ú̿,2022-12-22 00:00:00.0,2752.35,2760.09,2675.60,2678.61,8.1,64.19,-2.26,1.7100,6.3200,1.3100,9.44,1.0400,3897.38,102.56,4.98
801950,ú̿,2022-12-21 00:00:00.0,2758.37,2760.52,2734.35,2740.61,5.36,41.11,-0.63,1.1300,6.4700,1.3400,9.70,0.7600,3987.59,104.94,4.88
801950,ú̿,2022-12-20 00:00:00.0,2764.55,2779.68,2736.56,2757.88,6.22,54.04,-0.66,1.3200,6.5100,1.3500,9.77,0.9000,4012.2,105.58,4.84
801950,ú̿,2022-12-19 00:00:00.0,2834.25,2836.08,2764.69,2776.29,9.28,68.23,-2.44,1.9600,6.5500,1.3500,9.83,0.9600,4038.4,106.27,4.81
801950,ú̿,2022-12-16 00:00:00.0,2826.10,2867.71,2826.10,2845.60,8.24,68.68,0.35,1.7400,6.7100,1.3900,10.12,0.9700,4134.53,108.8,4.70
801950,ú̿,2022-12-15 00:00:00.0,2875.26,2875.27,2819.91,2835.61,7.93,73.92,-1.53,1.6800,6.6900,1.3800,10.10,1.0300,4118.44,108.38,4.72
801950,ú̿,2022-12-14 00:00:00.0,2862.22,2894.34,2854.36,2879.70,8.16,77.8,0.57,1.7300,6.7900,1.4000,10.23,1.0300,4182.47,110.07,4.65
801950,ú̿,2022-12-13 00:00:00.0,2851.69,2889.13,2848.84,2863.43,7.65,71.21,0.43,1.6200,6.7500,1.4000,10.19,0.9300,4158.84,109.44,4.67
801950,ú̿,2022-12-12 00:00:00.0,2919.77,2955.09,2845.83,2851.03,13.89,131.45,-2.64,2.9400,6.7200,1.3900,10.16,1.5600,4140.84,108.97,4.68
801950,ú̿,2022-12-09 00:00:00.0,2911.13,2928.57,2900.38,2928.40,12.63,118.16,0.71,2.6700,6.9100,1.4300,10.45,1.2700,4253.21,111.93,4.57
801950,ú̿,2022-12-08 00:00:00.0,2912.85,2928.21,2893.59,2907.74,8.15,72.09,-0.26,1.7300,6.8600,1.4200,10.37,0.8900,4223.21,111.14,4.59
801950,ú̿,2022-12-07 00:00:00.0,2970.85,2971.98,2906.57,2915.45,11.85,104.37,-2.03,2.5100,6.8800,1.4200,10.41,1.1700,4234.4,111.43,4.58
801950,ú̿,2022-12-06 00:00:00.0,2963.80,2986.19,2930.34,2975.96,10.14,93.19,-0.17,2.1500,7.0200,1.4500,10.61,1.0000,4322.28,113.74,4.49
801950,ú̿,2022-12-05 00:00:00.0,2959.11,2990.36,2946.71,2981.14,14.16,115.61,1.55,3.0000,7.0300,1.4500,10.66,1.1700,4329.8,113.94,4.49
801950,ú̿,2022-12-02 00:00:00.0,2956.74,2965.27,2924.53,2935.67,9.21,88.7,-1.00,1.9500,6.9200,1.4300,10.54,1.1100,4263.28,112.19,4.56
801950,ú̿,2022-12-01 00:00:00.0,3025.13,3034.99,2961.04,2965.34,14.02,134.45,-1.10,2.9700,6.9900,1.4500,10.60,1.3600,4306.37,113.33,4.51
801950,ú̿,2022-11-30 00:00:00.0,2964.59,3034.17,2964.59,2998.37,16.18,154.25,1.12,3.4300,7.0700,1.4600,10.66,1.7700,4354.34,114.59,4.46
801950,ú̿,2022-11-29 00:00:00.0,2933.70,2970.36,2917.93,2965.04,14.25,128.93,1.57,3.0200,6.9900,1.4500,10.53,1.4200,4305.94,113.31,4.52
801950,ú̿,2022-11-28 00:00:00.0,2903.35,2937.37,2892.26,2919.31,13.1,109.68,-0.99,2.7800,6.8800,1.4200,10.32,1.5600,4239.12,111.56,4.58
801950,ú̿,2022-11-25 00:00:00.0,2877.75,2954.59,2862.60,2948.57,13.76,130.98,2.18,2.9100,6.9500,1.4400,10.43,1.9100,4281.61,112.67,4.55
801950,ú̿,2022-11-24 00:00:00.0,2863.55,2905.26,2846.68,2885.61,8.91,88.7,0.82,1.8900,6.8100,1.4100,10.25,1.2800,4190.18,110.27,4.62
801950,ú̿,2022-11-23 00:00:00.0,2832.45,2880.07,2832.45,2862.25,11.4,93.85,1.23,2.4200,6.7500,1.4000,10.16,1.2300,4156.26,109.38,4.65
801950,ú̿,2022-11-22 00:00:00.0,2807.72,2857.69,2807.72,2827.36,9.77,88.79,0.55,2.0700,6.6700,1.3800,10.09,1.0900,4105.6,108.04,4.70
801950,ú̿,2022-11-21 00:00:00.0,2795.27,2812.00,2777.17,2812.00,8.27,78.48,-0.38,1.7500,6.6300,1.3700,10.08,1.0000,4083.29,107.46,4.73
801950,ú̿,2022-11-18 00:00:00.0,2846.10,2849.54,2819.70,2822.81,11.61,104.39,-0.99,2.4600,6.6600,1.3800,10.06,1.1500,4098.99,107.87,4.72
801950,ú̿,2022-11-17 00:00:00.0,2935.88,2935.88,2829.70,2851.07,13.86,150.51,-3.38,2.9400,6.7200,1.3900,10.18,1.7900,4140.02,108.95,4.67
801950,ú̿,2022-11-16 00:00:00.0,2938.63,2968.09,2935.71,2950.72,10.09,95.56,0.52,2.1400,6.9600,1.4400,10.52,1.0900,4283.72,112.73,4.53
801950,ú̿,2022-11-15 00:00:00.0,2900.84,2936.28,2893.59,2935.47,10.29,100.54,0.62,2.1800,6.9200,1.4300,10.49,1.0300,4261.58,112.15,4.56
801950,ú̿,2022-11-14 00:00:00.0,3004.79,3059.58,2901.55,2917.36,15.26,158.96,-2.67,3.2300,6.8800,1.4200,10.45,1.6000,4235.28,111.45,4.59
801950,ú̿,2022-11-11 00:00:00.0,2988.86,3011.10,2943.24,2997.28,14.55,131.01,1.96,3.0800,7.0700,1.4600,10.71,1.1600,4351.3,114.51,4.47
801950,ú̿,2022-11-10 00:00:00.0,2912.96,2949.63,2868.49,2939.78,9.41,85.38,-0.06,1.9900,6.9300,1.4300,10.54,1.1100,4267.83,112.31,4.55
801950,ú̿,2022-11-09 00:00:00.0,2980.32,2996.11,2937.20,2941.46,8.61,78.64,-1.49,1.8200,6.9400,1.4400,10.50,1.1000,4270.26,112.38,4.54
801950,ú̿,2022-11-08 00:00:00.0,3013.50,3032.81,2972.26,2986.05,12.92,101.51,-0.53,2.7400,7.0400,1.4600,10.64,1.3300,4334.99,114.08,4.47
801950,ú̿,2022-11-07 00:00:00.0,2949.54,3024.06,2949.52,3002.01,13.89,131.12,1.86,2.9400,7.0800,1.4600,10.70,1.4300,4358.16,114.69,4.45
801950,ú̿,2022-11-04 00:00:00.0,2838.14,2965.39,2838.14,2947.18,14.26,136.61,3.80,3.0200,6.9500,1.4400,10.50,1.3800,4278.56,112.59,4.51
801950,ú̿,2022-11-03 00:00:00.0,2832.30,2871.20,2818.31,2839.28,8.92,82.83,-0.58,1.8900,6.7000,1.3900,10.11,1.0400,4121.93,108.47,4.66
801950,ú̿,2022-11-02 00:00:00.0,2795.65,2865.32,2782.89,2855.81,12.47,120.06,1.63,2.6400,6.7300,1.3900,10.16,1.2500,4145.92,109.1,4.64
801950,ú̿,2022-11-01 00:00:00.0,2794.18,2821.86,2734.74,2810.07,13.93,146.43,0.60,2.9500,6.6300,1.3700,10.00,1.6400,4079.51,107.36,4.70
801950,ú̿,2022-10-31 00:00:00.0,2886.52,2916.95,2785.13,2793.26,14.96,156.8,-3.88,3.1700,6.9100,1.3600,9.95,1.9600,4055.11,106.71,4.72
801950,ú̿,2022-10-28 00:00:00.0,2906.22,2970.67,2890.44,2906.11,15.34,144.08,-0.59,3.2500,7.1900,1.4600,10.31,1.7300,4218.94,111.02,4.58
801950,ú̿,2022-10-27 00:00:00.0,2907.22,2966.08,2907.22,2923.43,12.09,112.05,0.68,2.5800,7.2300,1.4800,10.40,1.3300,4216.87,110.97,4.57
801950,ú̿,2022-10-26 00:00:00.0,2943.25,2955.47,2880.30,2903.76,11.72,113.27,-1.31,2.5000,7.1800,1.4700,10.35,1.3600,4188.5,110.22,4.60
801950,ú̿,2022-10-25 00:00:00.0,2967.60,2969.98,2899.84,2942.39,11.52,99.13,-0.95,2.4600,7.2700,1.5000,10.45,1.3500,4244.23,111.69,4.55
801950,ú̿,2022-10-24 00:00:00.0,3041.64,3058.60,2959.18,2970.51,12.03,108.84,-2.17,2.5700,7.3400,1.5200,10.57,1.3400,4284.78,112.76,4.51
801950,ú̿,2022-10-21 00:00:00.0,3013.38,3074.99,3009.97,3036.54,10.15,89.86,0.56,2.1700,7.5100,1.5500,10.78,1.3900,4380.03,115.26,4.45
801950,ú̿,2022-10-20 00:00:00.0,3068.14,3068.14,3015.13,3019.56,12.45,115.42,-2.09,2.6600,7.4700,1.5500,10.73,1.6000,4355.53,114.62,4.46
801950,ú̿,2022-10-19 00:00:00.0,3062.97,3133.64,3050.13,3084.14,13.43,136.03,0.04,2.8700,7.6200,1.5800,11.00,1.9600,4448.68,117.07,4.38
801950,ú̿,2022-10-18 00:00:00.0,3082.49,3125.94,3061.66,3082.98,13.82,125.46,-0.11,2.9500,7.6200,1.5800,11.01,1.7300,4447,117.03,4.38
801950,ú̿,2022-10-17 00:00:00.0,3090.11,3092.16,2990.35,3086.45,18.23,161.68,-1.11,3.8900,7.6300,1.5800,10.97,2.2100,4452.01,117.16,4.38
801950,ú̿,2022-10-14 00:00:00.0,3116.31,3142.94,3092.06,3121.08,14.46,130.3,0.88,3.0900,7.7200,1.6000,11.10,1.6500,4501.96,118.47,4.35
801950,ú̿,2022-10-13 00:00:00.0,3203.19,3203.19,3083.28,3093.90,17.26,162.78,-4.18,3.6900,7.6500,1.5800,11.00,2.4300,4462.76,117.44,4.40
801950,ú̿,2022-10-12 00:00:00.0,3179.23,3228.74,3139.43,3228.74,14.97,126.29,0.68,3.2000,7.9800,1.6500,11.47,1.9300,4657.25,122.56,4.27
801950,ú̿,2022-10-11 00:00:00.0,3222.76,3234.86,3148.48,3206.89,14.83,127.36,-0.69,3.1700,7.9300,1.6400,11.41,2.4500,4625.73,121.73,4.30
801950,ú̿,2022-10-10 00:00:00.0,3238.21,3298.14,3212.99,3229.29,19.84,162.8,1.06,4.2400,7.9800,1.6500,11.48,2.8200,4657,122.55,4.28
801950,ú̿,2022-09-30 00:00:00.0,3171.78,3231.98,3166.32,3195.30,16.36,132.09,0.41,3.5100,7.8800,1.6300,11.39,2.5500,4593.14,120.87,4.33
801950,ú̿,2022-09-29 00:00:00.0,3154.98,3218.92,3150.26,3182.13,18.55,148.61,2.35,3.9800,7.8500,1.6200,11.34,2.5700,4574.21,120.37,4.33
801950,ú̿,2022-09-28 00:00:00.0,3150.55,3180.07,3104.97,3108.96,13.24,111.92,-0.96,2.8400,7.6700,1.5900,11.06,1.8600,4469.03,117.61,4.41
801950,ú̿,2022-09-27 00:00:00.0,3173.11,3177.21,3049.09,3139.22,15.46,138.6,-0.37,3.3200,7.7400,1.6000,11.19,2.2500,4512.53,118.75,4.35
801950,ú̿,2022-09-26 00:00:00.0,3212.55,3260.47,3146.41,3150.96,15.52,141.19,-3.20,3.3300,7.7700,1.6100,11.25,2.2800,4528.06,119.16,4.32
801950,ú̿,2022-09-23 00:00:00.0,3315.29,3347.08,3252.18,3255.23,15.97,156.23,-2.35,3.4300,8.0300,1.6600,11.67,2.5300,4677.71,123.1,4.18
801950,ú̿,2022-09-22 00:00:00.0,3222.55,3340.53,3222.55,3333.60,17.16,175.19,2.75,3.6800,8.2200,1.7000,11.92,2.9500,4790.33,126.06,4.09
801950,ú̿,2022-09-21 00:00:00.0,3204.22,3261.02,3204.22,3244.35,13.47,121.86,0.84,2.8900,8.0000,1.6600,11.64,2.0600,4662.07,122.69,4.21
801950,ú̿,2022-09-20 00:00:00.0,3210.94,3261.85,3172.03,3217.25,14.24,122.28,1.10,3.0600,7.9400,1.6400,11.52,2.0200,4623.13,121.66,4.23
801950,ú̿,2022-09-19 00:00:00.0,3137.29,3221.98,3137.29,3182.13,15.63,136.37,1.11,3.3500,7.8500,1.6200,11.33,2.2200,4572.66,120.33,4.27
801950,ú̿,2022-09-16 00:00:00.0,3269.03,3310.79,3144.18,3147.27,21.27,201.88,-4.76,4.5700,7.7600,1.6100,11.20,2.7000,4522.57,119.02,4.31
801950,ú̿,2022-09-15 00:00:00.0,3345.80,3395.62,3246.06,3304.40,21.12,212.08,0.10,4.5300,8.1500,1.6900,11.72,2.4800,4747.68,124.94,4.12
801950,ú̿,2022-09-14 00:00:00.0,3285.19,3354.35,3285.19,3301.20,13.09,125.46,-1.22,2.8100,8.1400,1.6900,11.71,1.8600,4743.07,124.82,4.11
801950,ú̿,2022-09-13 00:00:00.0,3397.03,3397.03,3315.49,3341.94,14.1,126.57,-1.42,3.0300,8.2400,1.7100,11.89,1.7500,4801.6,126.36,4.07
801950,ú̿,2022-09-09 00:00:00.0,3369.41,3395.69,3323.59,3390.21,15.53,152.13,0.90,3.3500,8.3500,1.7300,12.06,2.0900,4860.74,127.91,4.03
801950,ú̿,2022-09-08 00:00:00.0,3365.19,3394.66,3306.69,3359.88,16.11,155.82,-1.29,3.4800,8.2700,1.7200,11.95,2.1100,4817.25,126.77,4.06
801950,ú̿,2022-09-07 00:00:00.0,3375.97,3429.80,3370.32,3403.82,17.57,165.68,-0.24,3.7900,8.3800,1.7400,12.13,2.0400,4880.26,128.43,4.02
801950,ú̿,2022-09-06 00:00:00.0,3350.77,3425.44,3329.65,3412.16,21.07,201.74,1.94,4.5500,8.4000,1.7400,12.11,2.4800,4892.22,128.74,4.01
801950,ú̿,2022-09-05 00:00:00.0,3220.32,3357.18,3212.50,3347.33,23.75,217.21,5.29,5.1300,8.2400,1.7100,11.89,3.0500,4798.66,126.28,4.09
801950,ú̿,2022-09-02 00:00:00.0,3209.46,3226.55,3160.64,3179.29,14.25,136.79,-1.22,3.0800,7.8300,1.6300,11.32,1.9800,4557.75,119.94,4.28
801950,ú̿,2022-09-01 00:00:00.0,3142.97,3289.61,3128.51,3218.44,19.97,191.29,2.43,4.3100,7.9300,1.6500,11.45,2.5900,4613.88,121.42,4.24
801950,ú̿,2022-08-31 00:00:00.0,3207.75,3222.92,3136.44,3142.19,22.19,191.08,-2.49,4.7800,9.6100,1.6100,11.22,2.0400,4519.25,118.93,4.32
801950,ú̿,2022-08-30 00:00:00.0,3368.96,3368.96,3196.95,3222.52,21.91,235.23,-5.10,4.7200,9.8600,1.6600,11.62,3.0000,4634.78,121.97,4.20
801950,ú̿,2022-08-29 00:00:00.0,3290.54,3398.40,3241.48,3395.64,23.31,246.75,1.98,5.0200,10.3900,1.7500,12.24,3.1400,4883.76,128.52,4.00
801950,ú̿,2022-08-26 00:00:00.0,3388.49,3394.96,3318.20,3329.80,24.57,259.83,-2.54,5.2900,10.1900,1.7000,12.05,3.0000,4788.64,126.02,4.09
801950,ú̿,2022-08-25 00:00:00.0,3264.00,3420.35,3259.37,3416.58,30.6,320.09,5.22,6.5900,10.4500,1.7500,12.34,3.4700,4913.44,129.3,4.00
801950,ú̿,2022-08-24 00:00:00.0,3281.70,3303.93,3231.59,3247.10,24.49,240.13,-0.57,5.2700,9.9400,1.6700,11.71,2.2900,4669.7,122.89,4.18
801950,ú̿,2022-08-23 00:00:00.0,3187.22,3289.28,3159.69,3265.64,26.08,235.6,2.26,5.6100,9.9900,1.6800,11.79,2.5300,4696.36,123.59,4.14
801950,ú̿,2022-08-22 00:00:00.0,3134.32,3201.22,3134.32,3193.54,20.3,210.7,2.20,4.3700,9.7700,1.6500,11.54,2.2200,4592.68,120.86,4.22
801950,ú̿,2022-08-19 00:00:00.0,3075.47,3150.99,3069.32,3124.84,18.37,174.96,2.01,3.9600,9.5600,1.6100,11.30,1.7000,4493.88,118.26,4.31
801950,ú̿,2022-08-18 00:00:00.0,3092.86,3120.38,3050.33,3063.13,13.21,121.75,-1.16,2.8400,9.3700,1.5800,11.09,1.2500,4405.13,115.92,4.37
801950,ú̿,2022-08-17 00:00:00.0,3108.60,3137.60,3086.71,3099.05,15.24,141.06,-0.11,3.2800,9.4800,1.6000,11.20,1.4100,4456.79,117.28,4.32
801950,ú̿,2022-08-16 00:00:00.0,3086.35,3118.26,3055.36,3102.61,16.96,156.58,0.34,3.6500,9.4900,1.6000,11.19,1.6500,4461.9,117.42,4.31
801950,ú̿,2022-08-15 00:00:00.0,3045.56,3121.32,3045.56,3092.22,18.7,165.84,1.63,4.0300,9.4600,1.6000,11.13,1.8200,4446.96,117.03,4.32
801950,ú̿,2022-08-12 00:00:00.0,2981.94,3053.24,2981.94,3042.60,15.55,142.63,2.41,3.3500,9.3100,1.5700,10.92,1.5500,4375.95,115.16,4.47
801950,ú̿,2022-08-11 00:00:00.0,2972.67,2983.80,2936.80,2971.09,10.8,94.03,0.67,2.3200,9.0900,1.5300,10.67,0.9500,4273.11,112.45,4.54
801950,ú̿,2022-08-10 00:00:00.0,2976.22,2998.34,2935.75,2951.39,13.63,121.51,-1.23,2.9300,9.0300,1.5200,10.59,1.3700,4244.78,111.7,4.57
801950,ú̿,2022-08-09 00:00:00.0,2898.22,3000.98,2897.36,2988.19,16.86,162.12,3.19,3.6300,9.1400,1.5400,10.69,1.8600,4297.71,113.1,4.52
801950,ú̿,2022-08-08 00:00:00.0,2786.04,2900.41,2780.21,2895.86,11.67,118.51,3.25,2.5100,8.8600,1.5000,10.31,1.3800,4164.91,109.6,4.66
801950,ú̿,2022-08-05 00:00:00.0,2826.80,2826.80,2753.10,2804.74,10.39,105.59,-0.80,2.2400,8.5800,1.4500,10.00,1.1800,4033.86,106.15,4.80
801950,ú̿,2022-08-04 00:00:00.0,2850.77,2857.35,2788.70,2827.39,10.85,101.96,-0.76,2.3400,8.6500,1.4700,10.09,1.2300,4066.44,107.01,4.76
801950,ú̿,2022-08-03 00:00:00.0,2888.21,2916.11,2846.69,2849.04,11.78,114.68,-1.09,2.5400,8.7200,1.4800,10.16,1.1200,4097.57,107.83,4.72
801950,ú̿,2022-08-02 00:00:00.0,2922.89,2922.89,2847.20,2880.45,16.87,143.34,-2.90,3.6300,8.8100,1.4900,10.30,1.3000,4141.31,108.98,4.71
801950,ú̿,2022-08-01 00:00:00.0,2915.09,2976.20,2896.20,2966.51,13.38,132.13,1.82,2.8800,9.0800,1.5400,10.62,1.4200,4265.04,112.24,4.58
801950,ú̿,2022-07-29 00:00:00.0,2986.52,3012.27,2913.32,2913.43,15.19,142.39,-2.56,3.3800,8.8500,1.5100,10.39,1.5100,4124.59,114.57,4.71
801950,ú̿,2022-07-28 00:00:00.0,2968.04,2995.41,2944.61,2990.03,15.08,147.51,1.78,3.3600,9.0800,1.5500,10.67,1.5700,4233.03,117.58,4.43
801950,ú̿,2022-07-27 00:00:00.0,2923.50,2950.04,2904.25,2937.79,10.63,107.02,0.30,2.3700,8.9200,1.5200,10.43,1.3200,4159.08,115.53,4.55
801950,ú̿,2022-07-26 00:00:00.0,2875.95,2946.96,2868.30,2928.92,10.3,93.84,1.77,2.2900,8.8900,1.5200,10.37,1.2000,4146.53,115.18,4.55
801950,ú̿,2022-07-25 00:00:00.0,2863.81,2909.98,2863.71,2878.03,11.45,103.91,0.88,2.5500,8.7400,1.4900,10.16,1.2900,4074.48,113.18,4.62
801950,ú̿,2022-07-22 00:00:00.0,2865.51,2891.15,2841.20,2852.88,11.7,105.71,-0.65,2.6100,8.6600,1.4800,10.08,1.2000,4038.87,112.19,4.82
801950,ú̿,2022-07-21 00:00:00.0,2973.08,2973.08,2870.43,2871.49,15.78,151.67,-3.75,3.5100,8.7200,1.4900,10.14,1.5900,4065.22,112.92,4.80
801950,ú̿,2022-07-20 00:00:00.0,2998.35,3011.04,2976.60,2983.30,13.02,118.39,-0.50,2.9000,9.0600,1.5500,10.50,1.3200,4223.51,117.32,4.63
801950,ú̿,2022-07-19 00:00:00.0,3014.45,3015.82,2967.67,2998.26,16.36,143.08,-0.17,3.6400,9.1000,1.5600,10.54,1.5200,4244.69,117.91,4.65
801950,ú̿,2022-07-18 00:00:00.0,2913.63,3004.60,2913.63,3003.50,22.51,172.26,4.16,5.0100,9.1200,1.5600,10.49,1.7900,4252.1,118.11,4.64
801950,ú̿,2022-07-15 00:00:00.0,2910.98,3007.34,2883.41,2883.41,18.33,170.37,-0.98,4.0800,8.7600,1.5000,10.07,1.6500,4081.68,113.38,4.87
801950,ú̿,2022-07-14 00:00:00.0,2916.27,2937.59,2881.92,2912.00,14.23,122.11,-0.18,3.1700,8.8400,1.5100,10.15,1.2600,4122.15,114.5,4.82
801950,ú̿,2022-07-13 00:00:00.0,2895.99,2919.96,2871.00,2917.18,13.03,111.7,-0.75,2.9000,8.8800,1.5200,10.23,1.2600,4129.48,114.71,4.54
801950,ú̿,2022-07-12 00:00:00.0,2920.39,2961.30,2911.35,2939.37,14.91,129.17,0.80,3.3200,8.9500,1.5300,10.27,1.4100,4160.89,115.58,5.11
801950,ú̿,2022-07-11 00:00:00.0,2973.28,2973.28,2891.87,2915.95,17.75,148.59,-4.57,3.9500,8.8800,1.5100,10.23,1.5600,4127.73,114.66,5.10
801950,ú̿,2022-07-08 00:00:00.0,3133.61,3137.45,3055.72,3055.72,17.15,148.34,-1.84,3.8200,9.3000,1.5900,10.58,1.5300,4325.59,120.16,4.02
801950,ú̿,2022-07-07 00:00:00.0,3063.49,3124.22,3015.28,3112.90,18.73,164.74,1.31,4.1700,9.4800,1.6200,10.75,1.6600,4406.53,122.4,3.22
801950,ú̿,2022-07-06 00:00:00.0,3194.39,3194.39,3045.05,3072.61,28.88,231.43,-6.14,6.4300,9.3600,1.6000,10.62,2.2600,4349.49,120.82,3.28
801950,ú̿,2022-07-05 00:00:00.0,3189.21,3273.96,3189.21,3273.74,34.65,255.04,3.65,7.7200,9.9700,1.7000,11.36,2.2800,4634.2,128.73,3.10
801950,ú̿,2022-07-04 00:00:00.0,3164.57,3202.60,3129.89,3158.34,15.55,158.32,-0.39,3.4600,9.6200,1.6400,11.00,1.4900,4470.44,124.18,3.20
801950,ú̿,2022-07-01 00:00:00.0,3138.11,3189.54,3057.14,3170.67,15.98,171.46,0.20,3.5700,9.6300,1.6400,11.12,1.7300,4474.46,124.29,3.21
801950,ú̿,2022-06-30 00:00:00.0,3144.74,3185.52,3144.74,3164.45,15.13,150.98,-0.02,3.3800,9.6300,1.6400,11.16,1.3800,4472.38,124.23,3.17
801950,ú̿,2022-06-29 00:00:00.0,3190.57,3250.93,3164.96,3164.96,23.33,215.14,-1.13,5.2100,9.6300,1.6400,11.19,1.7300,4473.11,124.25,3.12
801950,ú̿,2022-06-28 00:00:00.0,3137.32,3200.99,3137.32,3200.99,21.35,224.88,2.33,4.7700,9.7400,1.6600,11.34,1.9500,4524.02,125.67,2.90
801950,ú̿,2022-06-27 00:00:00.0,3004.40,3129.30,3003.41,3128.22,21.71,226.94,4.43,4.8500,9.5200,1.6200,11.06,1.9500,4418.91,122.75,2.96
801950,ú̿,2022-06-24 00:00:00.0,3004.15,3048.07,2969.45,2995.46,17.33,168.41,-0.84,3.8800,9.1200,1.5500,10.56,1.5400,4229.88,117.5,3.12
801950,ú̿,2022-06-23 00:00:00.0,2953.78,3021.10,2912.70,3020.76,18.52,177.04,2.15,4.1400,9.1900,1.5700,10.67,1.7400,4265.6,118.49,2.98
801950,ú̿,2022-06-22 00:00:00.0,3034.45,3045.13,2950.02,2957.21,18.9,176.09,-1.87,4.2300,9.0000,1.5300,10.45,1.8700,4175.86,116,2.97
801950,ú̿,2022-06-21 00:00:00.0,3001.71,3052.65,2984.73,3013.51,19.23,185.13,0.14,4.3000,9.1700,1.5600,10.64,1.8100,4255.36,118.2,2.91
801950,ú̿,2022-06-20 00:00:00.0,3109.16,3109.16,2995.89,3009.26,27.1,278.94,-5.55,6.0600,9.1600,1.5600,10.64,2.5300,4249.36,118.04,2.91
801950,ú̿,2022-06-17 00:00:00.0,3168.27,3205.59,3141.81,3186.11,21.78,210.42,-0.31,4.8700,9.7000,1.6500,11.32,2.0300,4499.1,124.97,2.81
801950,ú̿,2022-06-16 00:00:00.0,3322.43,3349.96,3162.44,3196.03,30.16,298.92,-4.03,6.7500,9.7300,1.6600,11.38,2.9000,4513.11,125.36,2.80
801950,ú̿,2022-06-15 00:00:00.0,3405.37,3431.17,3330.27,3330.27,27.45,251.42,-2.68,6.1400,10.1400,1.7300,11.85,2.0200,4702.67,130.63,2.70
801950,ú̿,2022-06-14 00:00:00.0,3289.95,3421.93,3289.95,3421.93,30.29,267.44,2.44,6.7800,10.4100,1.7800,12.20,2.5600,4832.11,134.23,2.64
801950,ú̿,2022-06-13 00:00:00.0,3342.10,3387.20,3283.29,3340.57,28.32,259.04,-1.23,6.3300,10.1700,1.7300,11.90,2.5000,4717.22,131.03,2.69
801950,ú̿,2022-06-10 00:00:00.0,3287.56,3405.34,3287.56,3382.28,31.08,264.73,1.61,6.9500,10.2900,1.7600,12.03,2.6900,4776.12,132.67,2.75
801950,ú̿,2022-06-09 00:00:00.0,3309.72,3405.83,3277.51,3328.53,31.6,301.32,0.10,7.0700,10.1300,1.7300,11.80,3.2700,4700.23,130.56,2.77
801950,ú̿,2022-06-08 00:00:00.0,3188.07,3325.34,3187.01,3325.34,29.88,280.81,5.15,6.6800,10.1200,1.7300,11.75,2.7300,4695.73,130.44,2.68
801950,ú̿,2022-06-07 00:00:00.0,3147.66,3216.02,3112.55,3162.51,19.87,177.54,-0.12,4.4400,9.6200,1.6400,11.14,1.8300,4465.79,124.05,2.80
801950,ú̿,2022-06-06 00:00:00.0,3080.52,3174.66,3080.52,3166.43,19.04,190.72,3.31,4.2300,9.6400,1.6400,10.95,1.8700,4482.4,121.15,2.71
801950,ú̿,2022-06-02 00:00:00.0,3125.28,3125.28,3052.00,3065.02,15.77,155.94,-3.11,3.5000,9.3300,1.5900,10.59,1.9000,4338.6,117.26,2.81
