Ö¸Êý´úÂë,Ö¸ÊýÃû³Æ,·¢²¼ÈÕÆÚ,¿ªÅÌÖ¸Êý,×î¸ßÖ¸Êý,×îµÍÖ¸Êý,ÊÕÅÌÖ¸Êý,³É½»Á¿(ÒÚ¹É),³É½»¶î(ÒÚÔª),ÕÇµø·ù(%),»»ÊÖÂÊ(%),ÊÐÓ¯ÂÊ(±¶),ÊÐ¾»ÂÊ(±¶),¾ù¼Û(Ôª),³É½»¶îÕ¼±È(%),Á÷Í¨ÊÐÖµ(ÒÚÔª),Æ½¾ùÁ÷Í¨ÊÐÖµ(ÒÚÔª),¹ÉÏ¢ÂÊ(%)
801040,¸ÖÌú,2016-11-24 00:00:00.0,2583.00,2605.78,2583.00,2596.61,12.93,63.92,0.28,2.6600,78.5800,1.5900,7.47,1.0100,2253.36,64.38,0.26
801040,¸ÖÌú,2016-11-23 00:00:00.0,2609.69,2618.95,2580.82,2589.26,15.08,72.79,-0.52,3.1000,78.3600,1.5900,7.44,1.0700,2246.99,64.2,0.26
801040,¸ÖÌú,2016-11-22 00:00:00.0,2563.10,2605.80,2563.10,2602.86,16.48,70.88,1.66,3.3900,78.7700,1.5900,7.45,1.0700,2258.78,64.54,0.26
801040,¸ÖÌú,2016-11-21 00:00:00.0,2548.01,2575.37,2543.54,2560.32,10.65,48.28,0.37,2.1900,77.4800,1.5700,7.35,0.8200,2221.87,63.48,0.26
801040,¸ÖÌú,2016-11-18 00:00:00.0,2558.75,2571.78,2548.57,2550.76,9.21,42.42,-0.46,1.8900,77.1900,1.5600,7.26,0.7900,2213.57,63.25,0.26
801040,¸ÖÌú,2016-11-17 00:00:00.0,2551.14,2564.52,2540.49,2562.59,9.78,44.93,0.20,2.0100,77.5500,1.5700,7.33,0.8200,2223.84,63.54,0.26
801040,¸ÖÌú,2016-11-16 00:00:00.0,2555.32,2564.96,2536.82,2557.56,14.36,59.84,-0.21,2.9500,77.4000,1.5700,7.28,0.9500,2219.47,63.41,0.26
801040,¸ÖÌú,2016-11-15 00:00:00.0,2581.54,2599.64,2557.28,2562.89,15.96,70.61,-0.77,3.2800,77.5600,1.5700,7.31,1.1200,2224.1,63.55,0.26
801040,¸ÖÌú,2016-11-14 00:00:00.0,2538.93,2586.61,2535.39,2582.86,22.56,99.27,0.82,4.6400,78.1700,1.5800,7.33,1.2900,2241.43,64.04,0.26
801040,¸ÖÌú,2016-11-11 00:00:00.0,2504.24,2561.79,2499.87,2561.79,24.29,104.49,2.51,4.9900,77.5500,1.5700,7.29,1.3800,2223.15,63.52,0.26
801040,¸ÖÌú,2016-11-10 00:00:00.0,2488.24,2505.40,2480.80,2499.03,13.78,57.95,1.11,2.8300,75.6400,1.5300,7.17,0.8900,2168.9,61.97,0.27
801040,¸ÖÌú,2016-11-09 00:00:00.0,2481.18,2483.16,2446.82,2471.61,10.51,48.3,-0.42,2.1600,74.8100,1.5100,7.10,0.7400,2145.1,61.29,0.27
801040,¸ÖÌú,2016-11-08 00:00:00.0,2490.26,2492.34,2469.32,2482.03,8.73,41.49,-0.19,1.7900,75.1200,1.5200,7.13,0.7900,2154.14,61.55,0.27
801040,¸ÖÌú,2016-11-07 00:00:00.0,2445.95,2486.66,2441.10,2486.66,11.06,47.67,1.72,2.2700,75.2600,1.5200,7.10,0.9300,2158.16,61.66,0.27
801040,¸ÖÌú,2016-11-04 00:00:00.0,2442.44,2453.50,2439.21,2444.61,6.42,31.03,-0.07,1.3200,73.9900,1.5000,7.02,0.5500,2121.66,60.62,0.27
801040,¸ÖÌú,2016-11-03 00:00:00.0,2425.48,2451.29,2422.82,2446.42,7.6,36.05,0.51,1.5600,74.0500,1.5000,7.03,0.5600,2123.23,60.66,0.27
801040,¸ÖÌú,2016-11-02 00:00:00.0,2454.38,2454.38,2431.11,2434.06,7.61,36.73,-1.12,1.5600,73.6700,1.4900,7.00,0.6800,2112.5,60.36,0.28
801040,¸ÖÌú,2016-11-01 00:00:00.0,2450.39,2461.83,2445.91,2461.70,5.72,27.69,0.56,1.1800,74.5100,1.5100,7.05,0.5800,2136.49,61.04,0.27
801040,¸ÖÌú,2016-10-31 00:00:00.0,2452.16,2453.55,2442.31,2448.09,5.84,28.18,-0.29,1.2000,132.9200,1.5000,7.00,0.6500,2124.67,60.71,0.27
801040,¸ÖÌú,2016-10-28 00:00:00.0,2480.03,2485.32,2454.02,2455.27,7.61,36.8,-1.25,1.5600,133.3100,1.5100,7.02,0.7200,2130.91,60.88,0.27
801040,¸ÖÌú,2016-10-27 00:00:00.0,2487.58,2487.82,2474.93,2486.25,8.14,40.64,-0.11,1.6700,134.9900,1.5300,7.13,0.9000,2157.8,61.65,0.27
