指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%),
801010,农林牧渔,2022-05-30 00:00:00.0,3315.78,3343.53,3283.2,3293.12,25.39,269.12,0.17,4.87,112.42,3.24,13.14,3.47,6357.89,65.55,1.01,
801010,农林牧渔,2022-05-27 00:00:00.0,3290.91,3323.1,3255.87,3287.44,22.48,225.44,-0.18,4.31,112.15,3.24,13.05,2.89,6343.29,65.39,1.08,
801010,农林牧渔,2022-05-26 00:00:00.0,3306.9,3307.84,3257.57,3293.26,20.85,214.4,-0.28,4,112.18,3.24,13.03,2.72,6345.15,65.41,1.08,
801010,农林牧渔,2022-05-25 00:00:00.0,3222.88,3303.33,3216.3,3302.66,24.07,244.62,2.43,4.63,114.33,3.26,13.09,3.35,6340.1,65.36,1.09,
801010,农林牧渔,2022-05-24 00:00:00.0,3319.4,3322.1,3223.38,3224.41,28.73,283.54,-3.11,5.49,111.63,3.19,12.65,3,6193.51,63.2,1.08,
801010,农林牧渔,2022-05-23 00:00:00.0,3258.43,3348.53,3258.43,3327.95,29.55,292.35,2.1,5.65,115.15,3.29,13.04,3.57,6387.96,65.18,1.04,
801010,农林牧渔,2022-05-20 00:00:00.0,3223.16,3267.41,3220.7,3259.34,25.14,243.93,0.77,4.8,112.77,3.22,12.74,2.78,6256.27,63.84,1.13,
801010,农林牧渔,2022-05-19 00:00:00.0,3211.6,3265,3208.24,3234.45,25.61,254.88,-0.86,4.89,111.91,3.19,12.63,3.33,6208.49,63.35,1.14,
801010,农林牧渔,2022-05-18 00:00:00.0,3255.59,3280.32,3245.07,3262.52,21.21,204.77,-0.17,4.05,112.88,3.22,12.64,2.78,6262.38,63.9,1.13,
801010,农林牧渔,2022-05-17 00:00:00.0,3301.25,3301.25,3255.96,3267.97,26.54,268.17,-1.14,5.07,113.13,3.23,12.65,3.56,6272.14,64,1.12,
801010,农林牧渔,2022-05-16 00:00:00.0,3241.51,3311.6,3221.92,3305.64,30.75,301.98,3.09,5.88,114.43,3.27,12.78,4.02,6344.43,64.74,1.11,
801010,农林牧渔,2022-05-13 00:00:00.0,3226.7,3240.88,3161.24,3206.47,19.43,199.36,-0.26,3.71,111,3.17,12.41,2.75,6153.88,62.79,1.16,
801010,农林牧渔,2022-05-12 00:00:00.0,3225.98,3278.8,3177.61,3214.98,18.85,183.97,-0.95,3.6,111.29,3.18,12.36,2.36,6170.22,62.96,1.16,
801010,农林牧渔,2022-05-11 00:00:00.0,3279.62,3288.59,3243.94,3245.87,26,249.19,-1.03,4.97,112.36,3.21,12.42,2.42,6229.5,63.57,1.14,
801010,农林牧渔,2022-05-10 00:00:00.0,3214.73,3279.8,3178.13,3279.8,21.38,200.35,0.81,4.09,113.53,3.24,12.55,2.49,6294.55,64.23,1.14,
801010,农林牧渔,2022-05-06 00:00:00.0,3198.89,3239.39,3179.68,3210.22,19.67,179.46,-1.35,3.76,111.13,3.17,12.14,2.48,6161,62.87,1.16,
801010,农林牧渔,2022-04-29 00:00:00.0,3223.12,3260.43,3184.46,3211.55,23.13,225.54,-0.33,4.42,47.4,3,11.99,2.45,6162.69,62.88,1.17,
801010,农林牧渔,2022-04-28 00:00:00.0,3287.8,3287.8,3174.18,3222.3,21.06,186.95,-2.83,4.03,47.52,3.02,11.71,2.34,6183.32,63.1,1.17,
801010,农林牧渔,2022-04-27 00:00:00.0,3160.52,3316.21,3104.19,3316.21,27.01,242.93,3.99,5.18,49.16,3.08,12.2,2.79,6362.91,64.93,1.13,
801010,农林牧渔,2022-04-26 00:00:00.0,3297.9,3313.85,3183.11,3189.05,27.28,251.54,-3.23,5.24,47.16,2.94,11.92,3.16,6115.29,62.4,1.18,
801010,农林牧渔,2022-04-25 00:00:00.0,3412.97,3480.72,3295.6,3295.6,28.74,285.52,-4.65,5.52,48.4,3.04,12.38,3.37,6319.62,64.49,1.14,
801010,农林牧渔,2022-04-22 00:00:00.0,3506.51,3512.61,3410.14,3456.23,29.3,284.8,-2.79,5.63,49.26,3.18,13.08,4.01,6627.97,67.63,1.1,
801010,农林牧渔,2022-04-21 00:00:00.0,3698.71,3767.17,3546.4,3555.45,39.87,418.63,-4.51,7.66,50.16,3.27,13.7,5.18,6814.26,69.53,1.07,
801010,农林牧渔,2022-04-20 00:00:00.0,3736.86,3807.96,3715.59,3723.47,41.25,444.8,-1.07,7.93,52.23,3.43,14.36,5.65,7131.54,72.77,1.03,
801010,农林牧渔,2022-04-19 00:00:00.0,3705.84,3819.26,3704.08,3763.67,40.7,447.9,2.28,7.82,53.24,3.47,14.38,6.01,7206.97,73.54,1.02,
801010,农林牧渔,2022-04-18 00:00:00.0,3553.66,3679.76,3548.68,3679.76,28.63,286.59,3.43,5.5,52.16,3.39,14.02,3.86,7046.29,71.9,1.04,
801010,农林牧渔,2022-04-15 00:00:00.0,3575.88,3624,3535.39,3557.63,27.64,262.25,-1.04,5.31,50.41,3.24,13.56,3,6811.5,69.51,1.07,
801010,农林牧渔,2022-04-13 00:00:00.0,3607.14,3632.3,3547.16,3547.16,31.62,303.89,-2.02,6.08,50.53,3.23,13.58,3.61,6790.31,69.29,1.08,
801010,农林牧渔,2022-04-12 00:00:00.0,3565.71,3620.9,3546.03,3620.24,29.51,279.35,0.82,5.68,51.57,3.29,13.76,3.17,6930.21,70.72,1.05,
801010,农林牧渔,2022-04-11 00:00:00.0,3517.22,3647.93,3517.22,3590.67,35.87,354.81,2.08,6.9,50.16,3.27,13.72,3.82,6873.61,70.14,1.06,
801010,农林牧渔,2022-04-08 00:00:00.0,3579.06,3579.63,3470.15,3517.4,24.51,234.16,-1.84,4.71,49.21,3.2,13.47,2.63,6737.56,68.75,1.08,
801010,农林牧渔,2022-04-07 00:00:00.0,3671.22,3688.01,3583.16,3583.16,28.25,278.14,-3.07,5.43,50.12,3.26,13.83,3.13,6863.52,70.04,1.06,
801010,农林牧渔,2022-04-06 00:00:00.0,3671.65,3737.37,3671.65,3696.71,28.57,278.13,0.13,5.49,51.74,3.36,14.28,3.01,7081.02,72.26,1.03,
801010,农林牧渔,2022-04-01 00:00:00.0,3700.7,3739.49,3660.25,3691.73,29.34,293.14,0.29,5.64,51.66,3.36,14.09,3.26,7065.22,72.09,1.03,
801010,农林牧渔,2022-03-30 00:00:00.0,3673.49,3725.18,3659.14,3717.52,37.41,364.2,-0.1,7.19,51.94,3.38,14.28,3.97,7115.21,72.6,1.02,
801010,农林牧渔,2022-03-29 00:00:00.0,3613.36,3750.82,3595.79,3721.21,36.4,366.73,2.58,6.98,51.8,3.36,14.4,4.44,7132.75,72.78,1.02,
801010,农林牧渔,2022-03-28 00:00:00.0,3634.52,3660.81,3593.62,3627.72,33.07,324.65,0.31,6.34,50.66,3.28,14.06,3.89,6952.91,70.95,1.05,
801010,农林牧渔,2022-03-25 00:00:00.0,3575.28,3693.08,3564.86,3616.6,31.12,310.66,1.08,5.97,50.34,3.28,14.02,3.53,6931.59,70.73,1.05,
801010,农林牧渔,2022-03-24 00:00:00.0,3577.42,3613.46,3566.92,3577.82,21.54,213.69,-0.47,4.13,49.8,3.24,13.8,2.43,6857.26,69.97,1.06,
801010,农林牧渔,2022-03-22 00:00:00.0,3563.96,3642.63,3543.51,3604.28,26.45,280.12,0.98,5.07,50.19,3.27,13.89,3.06,6907.66,70.49,1.06,
801010,农林牧渔,2022-03-21 00:00:00.0,3487.66,3603.15,3480.75,3569.38,31.31,296.05,2.57,6,49.71,3.24,13.86,3.08,6840.77,69.8,1.07,
801010,农林牧渔,2022-03-18 00:00:00.0,3379.68,3488.99,3371.8,3479.97,21,196.18,2.53,4.03,48.46,3.16,13.34,2.09,6669.41,68.06,1.09,
801010,农林牧渔,2022-03-17 00:00:00.0,3313.72,3431.56,3301.89,3394.14,21.12,212.09,3.02,4.05,47.27,3.08,13.08,1.76,6500.71,66.33,1.12,
801010,农林牧渔,2022-03-16 00:00:00.0,3272.87,3301.33,3130.8,3294.56,21.54,204.52,1.85,4.13,45.89,2.99,12.8,1.81,6309.12,64.38,1.16,
801010,农林牧渔,2022-03-15 00:00:00.0,3392.84,3392.84,3234.53,3234.77,23.7,228.89,-5.12,4.55,45.05,2.94,12.57,2.14,6193.54,63.2,1.18,
801010,农林牧渔,2022-03-14 00:00:00.0,3518.01,3556.04,3409.45,3409.45,22.54,227.67,-4.1,4.33,47.47,3.09,13.21,2.49,6528,66.61,1.12,
801010,农林牧渔,2022-03-11 00:00:00.0,3399.83,3555.31,3373.34,3555.31,27.15,258.7,3.18,5.21,49.45,3.23,13.69,2.61,6806.58,69.45,1.07,
801010,农林牧渔,2022-03-10 00:00:00.0,3503.34,3503.34,3438.29,3445.86,16.91,167.31,-0.22,3.25,47.89,3.13,13.29,1.64,6597.04,67.32,1.11,
801010,农林牧渔,2022-03-09 00:00:00.0,3478.34,3538.4,3301.74,3453.57,22.05,217.13,-0.92,4.37,47.66,3.12,13.29,1.96,6564.56,66.99,1.11,
801010,农林牧渔,2022-03-08 00:00:00.0,3618.33,3635.08,3478.14,3485.54,21.07,223.81,-4.2,4.18,48.1,3.15,13.48,2.12,6625.33,67.61,1.1,
801010,农林牧渔,2022-03-07 00:00:00.0,3716.53,3731.95,3618.73,3638.41,20.29,217.13,-1.7,4.02,50.2,3.29,14.07,2.22,6915.92,70.57,1.05,
801010,农林牧渔,2022-03-04 00:00:00.0,3673.45,3751.74,3668.32,3701.45,21.46,221.29,0.52,4.26,51.07,3.34,14.26,2.3,7035.5,71.79,1.04,
801010,农林牧渔,2022-03-02 00:00:00.0,3695.03,3751.84,3682.54,3717.63,26.44,269.43,0.27,5.24,51.29,3.36,14.28,3.14,7065.15,72.09,1.03,
801010,农林牧渔,2022-03-01 00:00:00.0,3598.24,3708.07,3573.87,3707.78,21.35,241.92,3.69,4.23,51.15,3.35,14.14,2.63,7046.43,71.9,1.03,
801010,农林牧渔,2022-02-28 00:00:00.0,3576.05,3584.44,3541.8,3575.99,16.86,168.01,-0.02,3.35,49.36,3.23,13.78,1.89,6792.8,69.31,1.07,
801010,农林牧渔,2022-02-25 00:00:00.0,3583.01,3586.88,3560.38,3576.66,18.36,181.47,0.11,3.64,49.06,3.23,13.79,1.88,6794.07,69.33,1.07,
801010,农林牧渔,2022-02-24 00:00:00.0,3613.66,3639.37,3542.61,3572.79,27.4,273.34,-1.65,5.44,49.01,3.23,13.72,2.1,6786.71,69.25,1.07,
801010,农林牧渔,2022-02-23 00:00:00.0,3718.65,3735.81,3621.67,3632.72,22.11,233.3,-1.47,4.39,49.83,3.28,13.97,2.36,6900.46,70.41,1.06,
801010,农林牧渔,2022-02-22 00:00:00.0,3693.3,3709.81,3650.96,3686.88,15.96,157.3,-0.65,3.17,50.49,3.33,14.03,1.68,6991.98,72.08,1.04,
801010,农林牧渔,2022-02-21 00:00:00.0,3685.45,3726.48,3685.45,3710.86,17.48,169.57,0.36,3.48,50.8,3.35,14.16,1.97,7034.69,72.52,1.03,
801010,农林牧渔,2022-02-18 00:00:00.0,3627.27,3712.69,3626.86,3697.48,15.02,155.53,1.12,2.99,50.61,3.34,14.04,2.01,7008.17,72.25,1.04,
801010,农林牧渔,2022-02-17 00:00:00.0,3604.69,3659.66,3561.34,3656.36,16.29,170.35,1.02,3.24,50.04,3.3,13.91,1.96,6930.23,71.45,1.05,
801010,农林牧渔,2022-02-16 00:00:00.0,3650.35,3650.35,3600.25,3619.61,13.79,146.08,-0.8,2.74,49.55,3.27,13.85,1.9,6870.54,70.83,1.06,
801010,农林牧渔,2022-02-15 00:00:00.0,3647.77,3667.65,3614.15,3648.82,13.74,143.11,-0.3,2.73,49.95,3.29,13.81,1.82,6925.97,71.4,1.05,
801010,农林牧渔,2022-02-14 00:00:00.0,3721.23,3747.78,3633.31,3659.67,16.7,179.78,-2.04,3.32,50.12,3.31,13.87,2.17,6940.88,71.56,1.05,
801010,农林牧渔,2022-02-11 00:00:00.0,3811,3811,3727.46,3735.75,19.77,219.47,-2.41,3.93,51.17,3.37,13.99,2.32,7085.17,73.04,1.03,
801010,农林牧渔,2022-02-10 00:00:00.0,3717.12,3855.73,3705.79,3827.86,23.17,284.28,2.64,4.61,52.42,3.46,14.38,3.2,7260.2,74.85,1,
801010,农林牧渔,2022-02-09 00:00:00.0,3613.33,3733,3613.31,3729.24,21.77,242.79,2.89,4.33,51.07,3.37,14.14,2.73,7073.15,72.92,1.03,
801010,农林牧渔,2022-02-08 00:00:00.0,3577.33,3628.19,3555.36,3624.66,14.4,149.38,0.83,2.87,49.63,3.27,13.85,1.78,6874.8,70.87,1.06,
801010,农林牧渔,2022-02-07 00:00:00.0,3580.34,3612.5,3483.76,3594.77,15.58,170.15,1.29,3.1,49.22,3.25,13.65,2.17,6817.85,70.29,1.07,
801010,农林牧渔,2022-01-28 00:00:00.0,3478.74,3582.58,3478.66,3549.03,14.9,153,2.74,2.97,48.56,3.21,13.43,1.98,6719.42,69.27,1.08,
801010,农林牧渔,2022-01-27 00:00:00.0,3529.1,3596.98,3452.55,3454.27,12.81,133.16,-2.23,2.56,47.26,3.12,13.14,1.72,6539.34,67.42,1.11,
801010,农林牧渔,2022-01-26 00:00:00.0,3483.1,3539.97,3470.7,3533.1,12.24,126.27,1.63,2.44,48.34,3.19,13.48,1.7,6688.57,68.95,1.09,
801010,农林牧渔,2022-01-25 00:00:00.0,3607.98,3612.4,3476.55,3476.55,16.73,165.95,-3.71,3.34,47.57,3.14,13.39,1.87,6581.49,67.85,1.11,
801010,农林牧渔,2022-01-24 00:00:00.0,3601.25,3655.58,3601.23,3610.34,13.98,143.5,-0.42,2.81,49.89,3.26,13.79,1.75,6754.88,71.1,1.08,
801010,农林牧渔,2022-01-21 00:00:00.0,3722.53,3722.56,3625.2,3625.72,18.93,194.77,-3.14,3.8,50.1,3.27,13.88,2.1,6783.66,71.41,1.07,
801010,农林牧渔,2022-01-20 00:00:00.0,3681.77,3792.29,3681.77,3743.07,24.15,256.77,1.59,4.85,51.72,3.38,14.29,2.4,7003.22,73.72,1.12,
801010,农林牧渔,2022-01-19 00:00:00.0,3707.52,3712.76,3661.99,3684.63,19.22,191.74,-0.93,3.86,50.92,3.32,14.35,1.9,6893.88,72.57,1.14,
801010,农林牧渔,2022-01-18 00:00:00.0,3744.36,3744.42,3684.9,3719.09,23.08,226.29,-0.99,4.63,51.39,3.36,14.34,2.01,6958.35,73.25,1.13,
801010,农林牧渔,2022-01-17 00:00:00.0,3753.32,3758.98,3698.01,3756.18,27.37,264.53,0.29,5.5,51.91,3.39,14.73,2.53,7027.74,73.98,1.12,
801010,农林牧渔,2022-01-14 00:00:00.0,3761.51,3839.98,3742.3,3745.45,29.28,286.64,-0.67,5.88,51.75,3.38,14.73,2.75,7006.62,73.75,1.12,
801010,农林牧渔,2022-01-13 00:00:00.0,3855.06,3894.16,3767.61,3770.69,23.58,253.08,-2.32,4.74,52.1,3.4,14.82,2.44,7053.83,74.25,1.12,
801010,农林牧渔,2022-01-12 00:00:00.0,3815.01,3861.52,3782.05,3860.42,22.95,239.36,1.22,4.61,53.34,3.48,15.01,2.39,7221.68,76.02,1.09,
801010,农林牧渔,2022-01-11 00:00:00.0,3902.37,3902.43,3805.99,3814.04,20.11,228.69,-2.55,4.04,52.6,3.44,14.69,2.29,7134.58,75.1,1.1,
801010,农林牧渔,2022-01-10 00:00:00.0,3762.02,3913.72,3762.02,3913.72,24.44,295.54,3.59,4.91,53.97,3.53,15.02,2.98,7319.32,77.05,1.08,
801010,农林牧渔,2022-01-07 00:00:00.0,3864.2,3864.99,3773.78,3778.17,23.99,256.21,-2.17,4.82,52.1,3.41,14.57,2.23,7065.82,74.38,1.11,
801010,农林牧渔,2022-01-06 00:00:00.0,3870.88,3882.16,3825.11,3861.79,23.37,263.43,-0.89,4.7,53.26,3.48,14.99,2.44,7222.21,76.02,1.09,
801010,农林牧渔,2022-01-05 00:00:00.0,3892.17,3983.5,3872.76,3896.34,30.81,371.42,0,6.19,53.73,3.51,15.06,3.01,7286.81,76.7,1.08,
801010,农林牧渔,2022-01-04 00:00:00.0,3730.22,3898.52,3730.22,3896.24,32.43,377.35,4.73,6.57,53.65,3.52,15.24,3.13,7274.88,77.39,1.08,
801010,农林牧渔,2021-12-31 00:00:00.0,3650.49,3729.14,3646.97,3720.12,18.59,197.98,1.76,3.74,51.31,3.36,14.6,1.97,6957.64,73.24,1.13,
801010,农林牧渔,2021-12-30 00:00:00.0,3634.23,3674.14,3624.83,3655.87,16.81,164.35,0.63,3.38,50.4,3.3,14.36,1.7,6835.75,71.96,1.15,
801010,农林牧渔,2021-12-29 00:00:00.0,3687.38,3695.8,3627.53,3633.01,18.88,193.93,-1.64,3.8,50.09,3.28,14.26,2.03,6793,71.51,1.16,
801010,农林牧渔,2021-12-28 00:00:00.0,3715.44,3737.46,3680.88,3693.41,17.43,204.16,-0.6,3.5,50.97,3.33,14.51,2.14,6925,72.89,1.14,
801010,农林牧渔,2021-12-27 00:00:00.0,3741.8,3770.55,3696.15,3715.58,20.81,246.72,-0.08,4.18,51.27,3.35,14.53,2.65,6966.25,73.33,1.13,
801010,农林牧渔,2021-12-24 00:00:00.0,3651.32,3724.01,3644.66,3718.46,20.61,253.19,1.51,4.14,51.31,3.36,14.46,2.35,6971.64,73.39,1.13,
801010,农林牧渔,2021-12-23 00:00:00.0,3582.2,3665.72,3582.2,3663.07,22.54,261.07,2.42,4.53,50.52,3.29,14.4,2.54,6867.15,72.29,1.15,
801010,农林牧渔,2021-12-22 00:00:00.0,3512.49,3583.39,3506.57,3576.35,20.03,218.78,1.87,4.03,49.28,3.21,14.2,2.16,6694.13,70.46,1.18,
801010,农林牧渔,2021-12-21 00:00:00.0,3483.41,3510.73,3463.63,3510.73,18.61,184.38,0.82,3.74,48.37,3.15,14.05,1.93,6571.3,69.17,1.2,
801010,农林牧渔,2021-12-20 00:00:00.0,3482.49,3522.79,3478.02,3482.34,19.58,209.09,-0.2,3.94,47.98,3.13,13.97,1.9,6518.15,68.61,1.21,
801010,农林牧渔,2021-12-17 00:00:00.0,3485.16,3508.58,3478.78,3489.49,16.03,173.41,-0.13,3.22,48.08,3.14,13.95,1.57,6531.54,68.75,1.2,
801010,农林牧渔,2021-12-16 00:00:00.0,3491.48,3496.1,3454.34,3494.01,16.11,177.82,-0.31,3.24,48.14,3.14,13.98,1.68,6539.99,68.84,1.2,
801010,农林牧渔,2021-12-15 00:00:00.0,3538.74,3541.09,3503.89,3505.04,13.56,142.25,-0.92,2.74,48.23,3.16,13.97,1.33,6548.82,68.94,1.2,
801010,农林牧渔,2021-12-14 00:00:00.0,3527.58,3558.07,3513.12,3537.5,14.07,158.92,-0.01,2.84,48.68,3.19,14.05,1.46,6608.99,69.57,1.19,
801010,农林牧渔,2021-12-13 00:00:00.0,3562.59,3574.81,3537.5,3537.94,15.85,185.88,-0.51,3.2,48.68,3.19,14.01,1.54,6609.82,69.58,1.19,
801010,农林牧渔,2021-12-10 00:00:00.0,3550.74,3578.11,3546.24,3556.05,15.91,197.57,-0.1,3.33,45.55,3.29,15.34,1.7,6858.8,73.75,1.25,
801010,农林牧渔,2021-12-09 00:00:00.0,3536.76,3579.46,3533.23,3559.49,15.44,203.14,0.76,3.23,45.59,3.29,15.24,1.69,6865.45,73.82,1.25,
801010,农林牧渔,2021-12-08 00:00:00.0,3493.02,3539.85,3481.66,3532.77,13.59,177.7,1.56,2.84,45.25,3.27,15.1,1.69,6813.9,73.27,1.26,
801010,农林牧渔,2021-12-07 00:00:00.0,3444.86,3484.48,3444.84,3478.5,11.94,184.83,0.02,2.5,44.56,3.22,14.9,1.62,6708.77,72.14,1.27,
801010,农林牧渔,2021-12-06 00:00:00.0,3540.38,3540.38,3475.78,3477.68,12.58,148.92,-1.87,2.63,44.55,3.21,14.83,1.3,6707.2,72.12,1.28,
801010,农林牧渔,2021-12-03 00:00:00.0,3475.28,3545.67,3475.28,3543.78,13.09,157.91,1.83,2.74,45.39,3.28,15.1,1.46,6834.09,73.48,1.25,
801010,农林牧渔,2021-12-02 00:00:00.0,3466.66,3517.59,3465.36,3480.26,14.21,158.78,0.2,2.97,44.57,3.22,14.97,1.45,6711.59,72.17,1.27,
801010,农林牧渔,2021-12-01 00:00:00.0,3462.74,3473.51,3447.59,3473.47,11.9,140.23,0.03,2.49,44.49,3.21,15.05,1.3,6698.49,72.03,1.28,
801010,农林牧渔,2021-11-30 00:00:00.0,3505.92,3507.86,3449.48,3472.41,13.29,169.73,-0.97,2.78,44.47,3.21,14.95,1.47,6696.45,72,1.28,
801010,农林牧渔,2021-11-29 00:00:00.0,3455.01,3516.79,3452.1,3506.3,12.37,145.07,0.34,2.59,44.91,3.24,14.97,1.31,6761.8,72.71,1.26,
801010,农林牧渔,2021-11-26 00:00:00.0,3516.08,3516.08,3479.07,3494.29,12.75,139.7,-0.73,2.67,44.75,3.23,14.95,1.35,6737.99,72.45,1.27,
801010,农林牧渔,2021-11-25 00:00:00.0,3511.78,3524.75,3501.31,3519.93,12.72,139.59,0.23,2.66,45.07,3.25,15.08,1.33,6786.45,72.97,1.26,
801010,农林牧渔,2021-11-24 00:00:00.0,3565.82,3576.18,3506.6,3511.97,16.24,190.37,-1.64,3.4,44.97,3.24,15.08,1.69,6771.1,72.81,1.26,
801010,农林牧渔,2021-11-23 00:00:00.0,3598.86,3620.39,3564.49,3570.36,13.91,165.8,-0.86,2.91,45.72,3.3,15.13,1.43,6883.54,74.02,1.24,
801010,农林牧渔,2021-11-22 00:00:00.0,3600.56,3606.1,3579.68,3601.34,14.46,174.07,-0.23,3.03,46.11,3.33,15.24,1.48,6943.28,74.66,1.23,
801010,农林牧渔,2021-11-19 00:00:00.0,3614.15,3614.88,3574.57,3609.59,14.76,177,-0.49,3.09,46.22,3.34,15.2,1.68,6958.74,74.83,1.23,
801010,农林牧渔,2021-11-18 00:00:00.0,3630.26,3666.23,3604.28,3627.37,15.34,186.18,-0.08,3.21,46.45,3.35,15.22,1.76,6993.25,75.2,1.22,
801010,农林牧渔,2021-11-17 00:00:00.0,3636.79,3638.59,3603.12,3630.13,14.64,178.02,-0.61,3.06,46.48,3.35,15.32,1.82,6998.57,75.25,1.22,
801010,农林牧渔,2021-11-16 00:00:00.0,3665.12,3684.75,3645.49,3652.56,17.89,215.58,-0.47,3.75,46.75,3.37,15.32,2.05,7031.53,75.61,1.22,
801010,农林牧渔,2021-11-15 00:00:00.0,3699.51,3724.8,3634.91,3669.74,23.48,286.53,-0.23,4.93,46.97,3.39,15.32,2.63,7064.59,75.96,1.21,
801010,农林牧渔,2021-11-12 00:00:00.0,3627.83,3705.13,3627.83,3678.35,18.84,230.99,1.39,3.95,47.03,3.4,15.31,2.24,7087.83,76.21,1.21,
801010,农林牧渔,2021-11-11 00:00:00.0,3612.59,3662.57,3611.76,3627.88,16.25,198.29,0.48,3.41,46.38,3.35,15.19,1.87,6990.58,75.17,1.22,
801010,农林牧渔,2021-11-10 00:00:00.0,3624.65,3648,3584.34,3610.39,18.07,215.65,-0.66,3.8,46.15,3.33,15.19,2.1,6954.85,74.78,1.23,
801010,农林牧渔,2021-11-09 00:00:00.0,3610.45,3647.09,3594.93,3634.31,20.42,245.42,0.81,4.29,46.45,3.36,15.23,2.56,7000.93,75.28,1.22,
801010,农林牧渔,2021-11-08 00:00:00.0,3626.14,3626.14,3595.7,3605.28,16.25,191.47,-0.5,3.41,46.08,3.33,15.04,1.94,6944.96,74.68,1.23,
801010,农林牧渔,2021-11-05 00:00:00.0,3705.24,3716.05,3620.53,3623.49,22.42,263.91,-1.86,4.71,46.3,3.35,15.16,2.41,6977.7,75.03,1.23,
801010,农林牧渔,2021-11-04 00:00:00.0,3634.12,3724.54,3627.28,3692.09,29.72,364.69,1.36,6.24,47.2,3.41,15.43,3.55,7119.69,76.56,1.2,
801010,农林牧渔,2021-11-03 00:00:00.0,3546.78,3688.37,3533.82,3642.69,30.41,364.86,2.5,6.38,46.57,3.36,15.18,3.83,7025.11,75.54,1.22,
801010,农林牧渔,2021-11-02 00:00:00.0,3493.79,3579.3,3481.75,3553.7,23.97,289.91,1.47,5.03,45.43,3.28,14.88,2.42,6853.49,73.69,1.25,
801010,农林牧渔,2021-11-01 00:00:00.0,3429.47,3509.14,3416.54,3502.34,17.05,215.04,1.17,3.58,44.77,3.23,14.69,1.85,6754.43,72.63,1.27,
801010,农林牧渔,2021-10-29 00:00:00.0,3364.63,3476.51,3364.59,3461.92,15.07,203.42,2.94,3.16,26.82,3.12,14.54,1.88,6676.48,71.79,1.28,
801010,农林牧渔,2021-10-28 00:00:00.0,3380.27,3403.74,3343.04,3363.14,15.18,185.33,-1.26,3.19,26.05,3.03,14.19,1.76,6484.13,69.72,1.32,
801010,农林牧渔,2021-10-27 00:00:00.0,3393.63,3426.8,3360.37,3406.22,17.22,203.57,0.17,3.62,26.38,3.01,14.52,1.99,6560.09,70.54,1.31,
801010,农林牧渔,2021-10-26 00:00:00.0,3428.78,3451.48,3398.16,3400.51,15.04,193.89,-1.49,3.16,26.36,3,14.7,1.88,6548.91,70.42,1.31,
801010,农林牧渔,2021-10-25 00:00:00.0,3513.65,3522.48,3439.22,3452.06,16.74,213.98,0.19,3.52,26.76,3.05,14.83,2.22,6648.18,71.49,1.29,
801010,农林牧渔,2021-10-21 00:00:00.0,3521.74,3537.14,3448.58,3471.52,17.62,224.88,-1.29,3.82,26.94,3.06,14.99,2.37,6503.67,69.93,1.32,
801010,农林牧渔,2021-10-20 00:00:00.0,3569.5,3582.74,3507.6,3517.01,22.53,283.03,-1.94,4.88,27.3,3.1,15.11,2.91,6588.89,70.85,1.3,
801010,农林牧渔,2021-10-19 00:00:00.0,3421.62,3605.26,3421.62,3586.59,27.49,354.02,4.25,5.96,27.84,3.16,15.37,3.8,6719.24,72.25,1.28,
801010,农林牧渔,2021-10-18 00:00:00.0,3358.97,3442.86,3320.22,3440.33,21.15,263.89,1.55,4.58,26.7,3.04,14.96,2.75,6445.22,69.3,1.33,
801010,农林牧渔,2021-10-15 00:00:00.0,3396.64,3510.24,3382.55,3387.76,24.53,308.99,-1.25,5.32,26.29,2.99,14.81,3.27,6346.74,68.24,1.35,
801010,农林牧渔,2021-10-14 00:00:00.0,3458.02,3470.31,3423.54,3430.54,15.28,190.02,-1.44,3.32,26.64,3.03,15.12,2.3,6419.07,69.02,1.34,
801010,农林牧渔,2021-10-13 00:00:00.0,3500.58,3500.63,3391.73,3480.67,19.33,245.56,-0.35,4.19,27.03,3.07,15.17,2.87,6512.86,70.03,1.32,
801010,农林牧渔,2021-10-12 00:00:00.0,3517.13,3535.54,3477.65,3493,23.47,282.82,-1.27,5.09,27.12,3.08,15.33,2.95,6535.88,70.28,1.31,
801010,农林牧渔,2021-10-11 00:00:00.0,3517.51,3595.97,3486.89,3537.97,30.31,375.05,0.63,6.58,27.47,3.12,15.55,3.94,6620.04,71.18,1.3,
801010,农林牧渔,2021-09-30 00:00:00.0,3336.27,3413.88,3336.22,3371.1,14.88,219.15,1.36,3.23,26.17,2.98,14.83,2.43,6307.58,67.82,1.36,
801010,农林牧渔,2021-09-29 00:00:00.0,3276.36,3365.58,3238.49,3325.86,17.38,233.78,0.71,3.77,25.82,2.94,14.6,2.27,6222.93,66.91,1.38,
801010,农林牧渔,2021-09-28 00:00:00.0,3305.38,3311.22,3262.81,3302.55,14.88,188.68,-0.87,3.23,25.64,2.91,14.7,1.89,6180.44,66.46,1.39,
801010,农林牧渔,2021-09-27 00:00:00.0,3231.47,3350.75,3224.68,3331.38,24.14,313.78,2.73,5.23,25.87,2.94,14.93,2.39,6234.38,67.04,1.38,
